SalesOrderID,OrderDate,ShipDate,ShipMethod,CustomerID,CustomerName,Segment,CountryRegion,City,Province,PostalCode,Territory,ProductName,SubCategory,Category,Qty,UnitPrice,Sales,Discount,ProductCost,TotalCost,Profit
68117,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,11330,Ryan Thompson,Individu,Canada,Oak Bay,British Columbia,V8P,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68118,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,16904,Arianna Bailey,Individu,United States,Grossmont,California,91941,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68119,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,15814,Monica Subram,Individu,United States,Burlingame,California,94010,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68120,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,16325,Emma Williams,Individu,United Kingdom,Runcorn,England,TY31,United Kingdom,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68121,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,18162,Misty Pal,Individu,France,Colombes,Hauts de Seine,92700,France,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68122,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,14710,Lisa Ma,Individu,Germany,Hamburg,Hamburg,20354,Germany,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68123,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,26906,Darrell Rai,Individu,United Kingdom,London,England,SW1P 2NU,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68126,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,13604,Nuan Zheng,Individu,United Kingdom,London,England,SW1P 2NU,United Kingdom,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68126,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,13604,Nuan Zheng,Individu,United Kingdom,London,England,SW1P 2NU,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68127,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,25517,Christina Cook,Individu,France,Metz,Moselle,57000,France,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68133,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,12915,Kaitlyn Alexander,Individu,United States,Puyallup,Washington,98371,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68135,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,24270,Latasha Ortega,Individu,Australia,Coffs Harbour,New South Wales,2450,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68138,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,14605,Allison Brooks,Individu,Canada,Royal Oak,British Columbia,V8X,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68140,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,24798,Lawrence Moreno,Individu,United States,Bellingham,Washington,98225,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68143,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,20209,Andrea Turner,Individu,Canada,Langley,British Columbia,V3A 4R2,Canada,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68144,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,18562,Mary Wright,Individu,United States,Novato,California,94947,Southwest,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68147,4/12/2004,4/19/2004,XRQ - TRUCK GROUND,28367,Jerome Johnsen,Individu,United Kingdom,Bury,England,PE17,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68152,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,28610,Jacqueline Bailey,Individu,United States,Lebanon,Oregon,97355,Northwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
68153,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,12692,Glenn Lu,Individu,Australia,Hawthorne,Queensland,4171,Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68154,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,15822,Damien Zhu,Individu,Australia,Findon,South Australia,5023,Australia,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68155,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,19101,Susan Cai,Individu,Australia,Coffs Harbour,New South Wales,2450,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68155,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,19101,Susan Cai,Individu,Australia,Coffs Harbour,New South Wales,2450,Australia,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
68156,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,12691,Rafael Andersen,Individu,Australia,Findon,South Australia,5023,Australia,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68157,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,28929,Marie Fernandez,Individu,Australia,Gold Coast,Queensland,4217,Australia,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68160,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,14770,Melvin Andersen,Individu,United Kingdom,Berks,England,SL4 1RH,United Kingdom,Mountain-200 Black 46,Mountain Bikes,Bikes,1,2294.99,2294.99,0,1251.9813,1251.9813,1043.0087
68161,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,12522,Brandy Sanchez,Individu,France,Pantin,Seine Saint Denis,93500,France,Mountain-200 Black 46,Mountain Bikes,Bikes,1,2294.99,2294.99,0,1251.9813,1251.9813,1043.0087
68161,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,12522,Brandy Sanchez,Individu,France,Pantin,Seine Saint Denis,93500,France,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68164,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,29212,Jocelyn Gonzales,Individu,United States,Marysville,Washington,98270,Northwest,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68165,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,29028,Samuel Parker,Individu,United States,Burlingame,California,94010,Southwest,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68166,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,12136,Blake Turner,Individu,Canada,Cliffside,British Columbia,V8Y 1L1,Canada,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68167,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,28361,Kayla Wilson,Individu,United States,Kirkland,Washington,98033,Northwest,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68167,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,28361,Kayla Wilson,Individu,United States,Kirkland,Washington,98033,Northwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
68168,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,26518,Marcus Lee,Individu,United States,Long Beach,California,90802,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68170,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,25897,Kimberly Bailey,Individu,United States,San Diego,California,92102,Southwest,HL Road Tire,Tires and Tubes,Accessories,1,32.6,32.6,0,12.1924,12.1924,20.4076
68171,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,26087,Ashley Price,Individu,United States,Milwaukie,Oregon,97222,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68172,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,25082,William Martinez,Individu,United States,Berkeley,California,94704,Southwest,HL Road Tire,Tires and Tubes,Accessories,1,32.6,32.6,0,12.1924,12.1924,20.4076
68173,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,21415,Sydney Sanchez,Individu,United States,Redmond,Washington,98052,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68174,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,21809,Sydney Thompson,Individu,United States,Lakewood,California,90712,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68175,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,20538,Hailey Bennett,Individu,United States,Tacoma,Washington,98403,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68177,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,20414,Amanda Bailey,Individu,United States,Newport Beach,California,92625,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68181,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,28426,Melvin Xie,Individu,United Kingdom,London,England,EC1R 0DU,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68183,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,28404,Whitney Raman,Individu,Germany,Braunschweig,Nordrhein-Westfalen,38001,Germany,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68183,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,28404,Whitney Raman,Individu,Germany,Braunschweig,Nordrhein-Westfalen,38001,Germany,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68183,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,28404,Whitney Raman,Individu,Germany,Braunschweig,Nordrhein-Westfalen,38001,Germany,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
68184,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,11301,Cameron Rodriguez,Individu,United States,Ballard,Washington,98107,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68185,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,12513,Austin Thompson,Individu,United Kingdom,Stoke-on-Trent,England,AS23,United Kingdom,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
68186,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,19845,Fernando Hernandez,Individu,United States,Yakima,Washington,98901,Northwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68187,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,13056,Morgan Blue,Individu,United States,Woodburn,Oregon,97071,Northwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
68188,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,27170,Douglas Sara,Individu,France,Suresnes,Hauts de Seine,92150,France,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68193,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,21329,Wyatt Brown,Individu,United States,Redwood City,California,94063,Southwest,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
68194,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,14272,Sydney Ward,Individu,United States,Puyallup,Washington,98371,Northwest,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68196,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,28371,Mandy Liang,Individu,United Kingdom,London,England,W1Y 3RA,United Kingdom,Road-750 Black 48,Road Bikes,Bikes,1,539.99,539.99,0,343.6496,343.6496,196.3404
68197,4/13/2004,4/20/2004,XRQ - TRUCK GROUND,11412,Sydney Bryant,Individu,Germany,Ingolstadt,Bayern,85049,Germany,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
68199,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,12695,Kari Ruiz,Individu,Australia,Coffs Harbour,New South Wales,2450,Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68201,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,23437,Briana Munoz,Individu,Australia,Geelong,Victoria,3220,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68206,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,11185,Ashley Henderson,Individu,Canada,Metchosin,British Columbia,V9,Canada,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68209,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,27213,Julia Lewis,Individu,United States,Spokane,Washington,99202,Northwest,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68210,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,11203,Luis Diaz,Individu,Canada,Port Hammond,British Columbia,V6B 3P7,Canada,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68211,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,11287,Henry Garcia,Individu,Canada,Cliffside,British Columbia,V8Y 1L1,Canada,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68213,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,26178,Paige Price,Individu,United States,Woodburn,Oregon,97071,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68214,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,12106,Isaiah Baker,Individu,Canada,Oak Bay,British Columbia,V8P,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68215,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,23703,Jacqueline Sanchez,Individu,United States,Colma,California,94014,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68216,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,23495,James Shan,Individu,United States,Woodland Hills,California,91364,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68217,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,23558,Dakota Barnes,Individu,United States,Long Beach,California,90802,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68218,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,20516,Gabriel Russell,Individu,United States,West Covina,California,91791,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68219,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,16072,Caleb Evans,Individu,United States,Beaverton,Oregon,97005,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68220,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,17344,Timothy Kelly,Individu,United States,Novato,California,94947,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68221,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,21276,Ian Coleman,Individu,Canada,Metchosin,British Columbia,V9,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68222,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,21277,Lucas Thompson,Individu,Canada,Shawnee,British Columbia,V9B 2C3,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68223,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,16485,Ian Foster,Individu,United States,Burbank,California,91502,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68224,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,27643,Austin Henderson,Individu,Canada,Shawnee,British Columbia,V9B 2C3,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68226,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,16545,Alicia Pal,Individu,France,Paris,Seine (Paris),75013,France,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68227,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,16450,Rebekah Gutierrez,Individu,France,Lille,Nord,59000,France,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68228,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,13608,Karla Kumar,Individu,Germany,Paderborn,Hamburg,33041,Germany,HL Road Tire,Tires and Tubes,Accessories,1,32.6,32.6,0,12.1924,12.1924,20.4076
68228,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,13608,Karla Kumar,Individu,Germany,Paderborn,Hamburg,33041,Germany,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68229,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,21829,Carolyn Rana,Individu,United Kingdom,W. York,England,BD1 4SJ,United Kingdom,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68230,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,24014,Geoffrey Kovár,Individu,Germany,Poing,Saarland,66041,Germany,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68231,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,19444,Kayla Thomas,Individu,France,Bobigny,Seine Saint Denis,93000,France,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68232,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,29426,Neil Gomez,Individu,France,Paris,Seine (Paris),75010,France,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68233,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,12310,Stacy Munoz,Individu,United Kingdom,Gloucestershire,England,GL7 1RY,United Kingdom,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68235,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,11653,Sydney Peterson,Individu,United States,Lebanon,Oregon,97355,Northwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68236,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,12969,Richard Rodriguez,Individu,Canada,Vancouver,British Columbia,V7L 4J4,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68239,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,19869,Carol Brooks,Individu,United States,West Covina,California,91791,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68243,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,12020,Olivia Rogers,Individu,Canada,Port Hammond,British Columbia,V6B 3P7,Canada,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68248,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,16478,Adrian Gray,Individu,United States,Oakland,California,94611,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68249,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,16113,Roger Lal,Individu,United States,Burlingame,California,94010,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68251,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,15215,Alberto Jiménez,Individu,Australia,Geelong,Victoria,3220,Australia,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68257,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,21658,Jocelyn Powell,Individu,Canada,Vancouver,British Columbia,V7L 4J4,Canada,Road-750 Black 48,Road Bikes,Bikes,1,539.99,539.99,0,343.6496,343.6496,196.3404
68257,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,21658,Jocelyn Powell,Individu,Canada,Vancouver,British Columbia,V7L 4J4,Canada,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
68258,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,23374,Emma Gray,Individu,United States,Santa Cruz,California,95062,Southwest,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68264,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,28366,Dalton Rivera,Individu,United Kingdom,Cheltenham,England,GL50,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68265,4/14/2004,4/21/2004,XRQ - TRUCK GROUND,13109,Cheryl Navarro,Individu,Australia,Caloundra,Queensland,4551,Australia,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68266,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,12561,Trisha Lin,Individu,France,Bobigny,Seine Saint Denis,93000,France,Mountain-200 Black 46,Mountain Bikes,Bikes,1,2294.99,2294.99,0,1251.9813,1251.9813,1043.0087
68266,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,12561,Trisha Lin,Individu,France,Bobigny,Seine Saint Denis,93000,France,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68269,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,15238,Jonathon Alonso,Individu,Australia,Darlinghurst,New South Wales,2010,Australia,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68270,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,17503,Molly Suri,Individu,Australia,Cloverdale,South Australia,6105,Australia,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68272,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,23426,Mathew Ferrier,Individu,Australia,North Sydney,New South Wales,2055,Australia,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68273,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,28137,Kristi Lopez,Individu,Australia,North Sydney,New South Wales,2055,Australia,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68274,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,16166,April Goel,Individu,Australia,Lane Cove,New South Wales,1597,Australia,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68274,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,16166,April Goel,Individu,Australia,Lane Cove,New South Wales,1597,Australia,HL Road Tire,Tires and Tubes,Accessories,1,32.6,32.6,0,12.1924,12.1924,20.4076
68275,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,17321,Kate Kumar,Individu,Australia,Hawthorne,Queensland,4171,Australia,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
68278,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,19901,Ronald Sara,Individu,Germany,Sulzbach Taunus,Saarland,66272,Germany,Mountain-200 Black 46,Mountain Bikes,Bikes,1,2294.99,2294.99,0,1251.9813,1251.9813,1043.0087
68279,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,19076,Jaclyn Pal,Individu,France,Roubaix,Nord,59100,France,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68280,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,19028,Cedric Wang,Individu,France,Les Ulis,Essonne,91940,France,Mountain-200 Black 46,Mountain Bikes,Bikes,1,2294.99,2294.99,0,1251.9813,1251.9813,1043.0087
68280,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,19028,Cedric Wang,Individu,France,Les Ulis,Essonne,91940,France,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68282,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,15455,Denise Raman,Individu,France,Roubaix,Nord,59100,France,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68283,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,19193,Omar Lal,Individu,United Kingdom,Gateshead,England,GA10,United Kingdom,Water Bottle - 30 oz.,Bottles and Cages,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68284,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,15656,Darryl Zhao,Individu,Germany,Sulzbach Taunus,Saarland,66272,Germany,AWC Logo Cap,Caps,Clothing,1,8.99,8.99,0,6.9223,6.9223,2.0677
68286,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,28358,Austin Powell,Individu,United States,Burlingame,California,94010,Southwest,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68287,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,28001,Sydney Rodriguez,Individu,United States,Burlingame,California,94010,Southwest,Touring Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68288,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,11078,Gina Martin,Individu,Canada,Cliffside,British Columbia,V8Y 1L1,Canada,Road Tire Tube,Tires and Tubes,Accessories,1,3.99,3.99,0,1.4923,1.4923,2.4977
68289,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,25360,Mason James,Individu,United States,Los Angeles,California,90012,Southwest,Mountain Tire Tube,Tires and Tubes,Accessories,1,4.99,4.99,0,1.8663,1.8663,3.1237
68290,4/15/2004,4/22/2004,XRQ - TRUCK GROUND,24264,Richard Long,Individu,United States,Newport Beach,California,92625,Southwest,HL Road Tire,Tires and Tubes,Accessories,1,32.6,32.6,0,12.1924,12.1924,20.4076
